competition_id,competition_name,parent_id,type,gender,category_name,category_id
sr:competition:20064,"ITF Egypt 28A, Women Doubles",sr:competition:20060,doubles,women,"ITF Women",sr:category:213
sr:competition:20068,"ITF Portugal 15A, Women Singles",sr:competition:20066,singles,women,"ITF Women",sr:category:213
sr:competition:20070,"ITF Portugal 15A, Women Doubles",sr:competition:20066,doubles,women,"ITF Women",sr:category:213
sr:competition:20074,"ITF Thailand 13A, Women Singles",sr:competition:20072,singles,women,"ITF Women",sr:category:213
sr:competition:20076,"ITF Thailand 13A, Women Doubles",sr:competition:20072,doubles,women,"ITF Women",sr:category:213
sr:competition:20080,"ITF Tunisia 29A, Women Singles",sr:competition:20078,singles,women,"ITF Women",sr:category:213
sr:competition:20082,"ITF Tunisia 29A, Women Doubles",sr:competition:20078,doubles,women,"ITF Women",sr:category:213
sr:competition:20086,"ITF Turkiye 34A, Women Singles",sr:competition:20084,singles,women,"ITF Women",sr:category:213
sr:competition:20088,"ITF Turkiye 34A, Women Doubles",sr:competition:20084,doubles,women,"ITF Women",sr:category:213
sr:competition:20092,"ITF USA 35A, Women Singles",sr:competition:20090,singles,women,"ITF Women",sr:category:213
sr:competition:20094,"ITF USA 35A, Women Doubles",sr:competition:20090,doubles,women,"ITF Women",sr:category:213
sr:competition:20122,"ITF Sri Lanka 02A, Women Singles",sr:competition:20120,singles,women,"ITF Women",sr:category:213
sr:competition:20126,"ITF France 24A, Women Singles",sr:competition:20124,singles,women,"ITF Women",sr:category:213
sr:competition:20128,"ITF France 24A, Women Doubles",sr:competition:20124,doubles,women,"ITF Women",sr:category:213
sr:competition:20130,"ITF Sri Lanka 02A, Women Doubles",sr:competition:20120,doubles,women,"ITF Women",sr:category:213
sr:competition:20204,"ITF Turkiye 35A, Women Singles",sr:competition:20202,singles,women,"ITF Women",sr:category:213
sr:competition:20206,"ITF Turkiye 35A, Women Doubles",sr:competition:20202,doubles,women,"ITF Women",sr:category:213
sr:competition:20210,"ITF Tunisia 30A, Women Singles",sr:competition:20208,singles,women,"ITF Women",sr:category:213
sr:competition:20212,"ITF Tunisia 30A, Women Doubles",sr:competition:20208,doubles,women,"ITF Women",sr:category:213
sr:competition:20216,"ITF Thailand 14A, Women Singles",sr:competition:20214,singles,women,"ITF Women",sr:category:213
sr:competition:20218,"ITF Thailand 14A, Women Doubles",sr:competition:20214,doubles,women,"ITF Women",sr:category:213
sr:competition:20222,"ITF Egypt 29A, Women Singles",sr:competition:20220,singles,women,"ITF Women",sr:category:213
sr:competition:20224,"ITF Egypt 29A, Women Doubles",sr:competition:20220,doubles,women,"ITF Women",sr:category:213
sr:competition:20230,"ITF Argentina 05A, Women Singles",sr:competition:20228,singles,women,"ITF Women",sr:category:213
sr:competition:20232,"ITF Argentina 05A, Women Doubles",sr:competition:20228,doubles,women,"ITF Women",sr:category:213
sr:competition:20236,"ITF USA 36A, Women Singles",sr:competition:20234,singles,women,"ITF Women",sr:category:213
sr:competition:20238,"ITF USA 36A, Women Doubles",sr:competition:20234,doubles,women,"ITF Women",sr:category:213
sr:competition:20242,"ITF Spain 18A, Women Singles",sr:competition:20240,singles,women,"ITF Women",sr:category:213
sr:competition:20244,"ITF Spain 18A, Women Doubles",sr:competition:20240,doubles,women,"ITF Women",sr:category:213
sr:competition:20248,"ITF Portugal 12A, Women Singles",sr:competition:20246,singles,women,"ITF Women",sr:category:213
sr:competition:20250,"ITF Portugal 12A, Women Doubles",sr:competition:20246,doubles,women,"ITF Women",sr:category:213
sr:competition:20260,"ITF Nigeria 01A, Women Singles",sr:competition:20258,singles,women,"ITF Women",sr:category:213
sr:competition:20262,"ITF Nigeria 01A, Women Doubles",sr:competition:20258,doubles,women,"ITF Women",sr:category:213
sr:competition:20272,"ITF Japan 11A, Women Singles",sr:competition:20268,singles,women,"ITF Women",sr:category:213
sr:competition:20274,"ITF Japan 11A, Women Doubles",sr:competition:20268,doubles,women,"ITF Women",sr:category:213
sr:competition:20278,"ITF Italy 30A, Women Singles",sr:competition:20276,singles,women,"ITF Women",sr:category:213
sr:competition:20280,"ITF Italy 30A, Women Doubles",sr:competition:20276,doubles,women,"ITF Women",sr:category:213
sr:competition:20284,"ITF Australia 12A, Women Singles",sr:competition:20282,singles,women,"ITF Women",sr:category:213
sr:competition:20286,"ITF Australia 12A, Women Doubles",sr:competition:20282,doubles,women,"ITF Women",sr:category:213
sr:competition:20302,"ITF Sri Lanka 03A, Women Singles",sr:competition:20300,singles,women,"ITF Women",sr:category:213
sr:competition:20304,"ITF Sri Lanka 03A, Women Doubles",sr:competition:20300,doubles,women,"ITF Women",sr:category:213
sr:competition:20308,"ITF Spain 18B, Women Singles",sr:competition:20306,singles,women,"ITF Women",sr:category:213
sr:competition:20310,"ITF Spain 18B, Women Doubles",sr:competition:20306,doubles,women,"ITF Women",sr:category:213
sr:competition:20328,"ITF China 16A, Women Singles",sr:competition:20326,singles,women,"ITF Women",sr:category:213
sr:competition:20330,"ITF China 16A, Women Doubles",sr:competition:20326,doubles,women,"ITF Women",sr:category:213
sr:competition:20334,"ITF France 25A, Women Singles",sr:competition:20332,singles,women,"ITF Women",sr:category:213
sr:competition:20336,"ITF France 25A, Women Doubles",sr:competition:20332,doubles,women,"ITF Women",sr:category:213
sr:competition:20340,"ITF Japan 12A, Women Singles",sr:competition:20338,singles,women,"ITF Women",sr:category:213
sr:competition:20342,"ITF Japan 12A, Women Doubles",sr:competition:20338,doubles,women,"ITF Women",sr:category:213
sr:competition:20346,"ITF Italy 31A, Women Singles",sr:competition:20344,singles,women,"ITF Women",sr:category:213
sr:competition:20348,"ITF Italy 31A, Women Doubles",sr:competition:20344,doubles,women,"ITF Women",sr:category:213
sr:competition:20352,"ITF Nigeria 02A, Women Singles",sr:competition:20350,singles,women,"ITF Women",sr:category:213
sr:competition:20354,"ITF Nigeria 02A, Women Doubles",sr:competition:20350,doubles,women,"ITF Women",sr:category:213
sr:competition:20358,"ITF Portugal 13A, Women Doubles",sr:competition:20356,doubles,women,"ITF Women",sr:category:213
sr:competition:20360,"ITF Portugal 13A, Women Singles",sr:competition:20356,singles,women,"ITF Women",sr:category:213
sr:competition:20364,"ITF USA 37A, Women Singles",sr:competition:20362,singles,women,"ITF Women",sr:category:213
sr:competition:20366,"ITF USA 37A, Women Doubles",sr:competition:20362,doubles,women,"ITF Women",sr:category:213
sr:competition:20370,"ITF Egypt 30A, Women Singles",sr:competition:20368,singles,women,"ITF Women",sr:category:213
sr:competition:20372,"ITF Egypt 30A, Women Doubles",sr:competition:20368,doubles,women,"ITF Women",sr:category:213
sr:competition:20376,"ITF Tunisia 31A, Women Singles",sr:competition:20374,singles,women,"ITF Women",sr:category:213
sr:competition:20378,"ITF Tunisia 31A, Women Doubles",sr:competition:20374,doubles,women,"ITF Women",sr:category:213
sr:competition:20382,"ITF Turkiye 36A, Women Singles",sr:competition:20380,singles,women,"ITF Women",sr:category:213
sr:competition:20384,"ITF Turkiye 36A, Women Doubles",sr:competition:20380,doubles,women,"ITF Women",sr:category:213
sr:competition:20438,"ITF Hong Kong 01A, Women Singles",sr:competition:20436,singles,women,"ITF Women",sr:category:213
sr:competition:20440,"ITF Hong Kong 01A, Women Doubles",sr:competition:20436,doubles,women,"ITF Women",sr:category:213
sr:competition:20444,"ITF USA 01A, Women Singles",sr:competition:20442,singles,women,"ITF Women",sr:category:213
sr:competition:20446,"ITF USA 01A, Women Doubles",sr:competition:20442,doubles,women,"ITF Women",sr:category:213
sr:competition:20450,"ITF France 01A, Women Singles",sr:competition:20448,singles,women,"ITF Women",sr:category:213
sr:competition:20452,"ITF France 01A, Women Doubles",sr:competition:20448,doubles,women,"ITF Women",sr:category:213
sr:competition:20492,"ITF Tunisia 01A, Women Singles",sr:competition:20490,singles,women,"ITF Women",sr:category:213
sr:competition:20494,"ITF Tunisia 01A, Women Doubles",sr:competition:20490,doubles,women,"ITF Women",sr:category:213
sr:competition:20534,"ITF France 21A, Women Singles",sr:competition:20532,singles,women,"ITF Women",sr:category:213
sr:competition:20536,"ITF France 21A, Women Doubles",sr:competition:20532,doubles,women,"ITF Women",sr:category:213
sr:competition:20542,"ITF USA 38A, Women Singles",sr:competition:20540,singles,women,"ITF Women",sr:category:213
sr:competition:20544,"ITF USA 38A, Women Doubles",sr:competition:20540,doubles,women,"ITF Women",sr:category:213
sr:competition:20550,"ITF Canada 07A, Women Singles",sr:competition:20548,singles,women,"ITF Women",sr:category:213
sr:competition:20552,"ITF Canada 07A, Women Doubles",sr:competition:20548,doubles,women,"ITF Women",sr:category:213
sr:competition:20556,"ITF China 17A, Women Singles",sr:competition:20554,singles,women,"ITF Women",sr:category:213
sr:competition:20558,"ITF China 17A, Women Doubles",sr:competition:20554,doubles,women,"ITF Women",sr:category:213
sr:competition:20564,"ITF Italy 32A, Women Singles",sr:competition:20562,singles,women,"ITF Women",sr:category:213
sr:competition:20566,"ITF Italy 32A, Women Doubles",sr:competition:20562,doubles,women,"ITF Women",sr:category:213
sr:competition:20570,"ITF Portugal 14A, Women Singles",sr:competition:20568,singles,women,"ITF Women",sr:category:213
sr:competition:20572,"ITF Portugal 14A, Women Doubles",sr:competition:20568,doubles,women,"ITF Women",sr:category:213
sr:competition:20592,"ITF Turkiye 37A, Women Singles",sr:competition:20590,singles,women,"ITF Women",sr:category:213
sr:competition:20594,"ITF Turkiye 37A, Women Doubles",sr:competition:20590,doubles,women,"ITF Women",sr:category:213
sr:competition:20598,"ITF Egypt 31A, Women Singles",sr:competition:20596,singles,women,"ITF Women",sr:category:213
sr:competition:20600,"ITF Egypt 31A, Women Doubles",sr:competition:20596,doubles,women,"ITF Women",sr:category:213
sr:competition:20604,"ITF Great Britain 14A, Women Singles",sr:competition:20602,singles,women,"ITF Women",sr:category:213
sr:competition:20606,"ITF Great Britain 14A, Women Doubles",sr:competition:20602,doubles,women,"ITF Women",sr:category:213
sr:competition:20610,"ITF Greece 06A, Women Singles",sr:competition:20608,singles,women,"ITF Women",sr:category:213
sr:competition:20612,"ITF Greece 06A, Women Doubles",sr:competition:20608,doubles,women,"ITF Women",sr:category:213
sr:competition:20616,"ITF Paraguay 01B, Women Singles",sr:competition:20614,singles,women,"ITF Women",sr:category:213
sr:competition:20618,"ITF Paraguay 01B, Women Doubles",sr:competition:20614,doubles,women,"ITF Women",sr:category:213
sr:competition:20622,"ITF Sweden 04A, Women Singles",sr:competition:20620,singles,women,"ITF Women",sr:category:213
sr:competition:20624,"ITF Sweden 04A, Women Doubles",sr:competition:20620,doubles,women,"ITF Women",sr:category:213
sr:competition:20628,"ITF Tunisia 32A, Women Singles",sr:competition:20626,singles,women,"ITF Women",sr:category:213
sr:competition:20630,"ITF Tunisia 32A, Women Doubles",sr:competition:20626,doubles,women,"ITF Women",sr:category:213
sr:competition:20654,"ITF Turkey 01A, Women Singles",sr:competition:20652,singles,women,"ITF Women",sr:category:213
sr:competition:20656,"ITF Turkey 01A, Women Doubles",sr:competition:20652,doubles,women,"ITF Women",sr:category:213
sr:competition:20660,"ITF USA 02A, Women Singles",sr:competition:20658,singles,women,"ITF Women",sr:category:213
sr:competition:20662,"ITF USA 02A, Women Doubles",sr:competition:20658,doubles,women,"ITF Women",sr:category:213
sr:competition:20666,"ITF Egypt 01A, Women Singles",sr:competition:20664,singles,women,"ITF Women",sr:category:213
sr:competition:20668,"ITF Egypt 01A, Women Doubles",sr:competition:20664,doubles,women,"ITF Women",sr:category:213
sr:competition:20672,"ITF France 02A, Women Singles",sr:competition:20670,singles,women,"ITF Women",sr:category:213
sr:competition:20674,"ITF France 02A, Women Doubles",sr:competition:20670,doubles,women,"ITF Women",sr:category:213
sr:competition:20684,"ITF Germany 01A, Women Singles",sr:competition:20682,singles,women,"ITF Women",sr:category:213
sr:competition:20686,"ITF Germany 01A, Women Doubles",sr:competition:20682,doubles,women,"ITF Women",sr:category:213
sr:competition:20690,"ITF Tunisia 02A, Women Singles",sr:competition:20688,singles,women,"ITF Women",sr:category:213
sr:competition:20692,"ITF Tunisia 02A, Women Doubles",sr:competition:20688,doubles,women,"ITF Women",sr:category:213
sr:competition:20696,"ITF Turkey 02A, Women Singles",sr:competition:20694,singles,women,"ITF Women",sr:category:213
sr:competition:20698,"ITF Turkey 02A, Women Doubles",sr:competition:20694,doubles,women,"ITF Women",sr:category:213
sr:competition:20702,"ITF France 05A, Women Singles",sr:competition:20700,singles,women,"ITF Women",sr:category:213
sr:competition:20704,"ITF France 05A, Women Doubles",sr:competition:20700,doubles,women,"ITF Women",sr:category:213
sr:competition:20708,"ITF USA 03A, Women Singles",sr:competition:20706,singles,women,"ITF Women",sr:category:213
sr:competition:20710,"ITF USA 03A, Women Doubles",sr:competition:20706,doubles,women,"ITF Women",sr:category:213
sr:competition:20714,"ITF Egypt 02A, Women Singles",sr:competition:20712,singles,women,"ITF Women",sr:category:213
sr:competition:20716,"ITF Egypt 02A, Women Doubles",sr:competition:20712,doubles,women,"ITF Women",sr:category:213
sr:competition:20720,"ITF France 03A, Women Singles",sr:competition:20718,singles,women,"ITF Women",sr:category:213
sr:competition:20722,"ITF France 03A, Women Doubles",sr:competition:20718,doubles,women,"ITF Women",sr:category:213
sr:competition:20726,"ITF Kazakhstan 01A, Women Singles",sr:competition:20724,singles,women,"ITF Women",sr:category:213
sr:competition:20728,"ITF Kazakhstan 01A, Women Doubles",sr:competition:20724,doubles,women,"ITF Women",sr:category:213
sr:competition:20776,"ITF USA 39A, Women Singles",sr:competition:20774,singles,women,"ITF Women",sr:category:213
sr:competition:20778,"ITF USA 39A, Women Doubles",sr:competition:20774,doubles,women,"ITF Women",sr:category:213
sr:competition:20818,"ITF Australia 07A, Women Singles",sr:competition:20816,singles,women,"ITF Women",sr:category:213
sr:competition:20820,"ITF Australia 07A, Women Doubles",sr:competition:20816,doubles,women,"ITF Women",sr:category:213
sr:competition:20824,"ITF Canada 04A, Women Singles",sr:competition:20822,singles,women,"ITF Women",sr:category:213
sr:competition:20826,"ITF Canada 04A, Women Doubles",sr:competition:20822,doubles,women,"ITF Women",sr:category:213
sr:competition:20830,"ITF France 22A, Women Singles",sr:competition:20828,singles,women,"ITF Women",sr:category:213
sr:competition:20832,"ITF France 22A, Women Doubles",sr:competition:20828,doubles,women,"ITF Women",sr:category:213
sr:competition:20836,"ITF Spain 19A, Women Singles",sr:competition:20834,singles,women,"ITF Women",sr:category:213
sr:competition:20838,"ITF Spain 19A, Women Doubles",sr:competition:20834,doubles,women,"ITF Women",sr:category:213
sr:competition:20842,"ITF Colombia 01A, Women Singles",sr:competition:20840,singles,women,"ITF Women",sr:category:213
sr:competition:20844,"ITF Colombia 01A, Women Doubles",sr:competition:20840,doubles,women,"ITF Women",sr:category:213
sr:competition:20848,"ITF Great Britain 15A, Women Singles",sr:competition:20846,singles,women,"ITF Women",sr:category:213
sr:competition:20850,"ITF Great Britain 15A, Women Doubles",sr:competition:20846,doubles,women,"ITF Women",sr:category:213
sr:competition:20854,"ITF Luxembourg 01A, Women Singles",sr:competition:20852,singles,women,"ITF Women",sr:category:213
sr:competition:20856,"ITF Luxembourg 01A, Women Doubles",sr:competition:20852,doubles,women,"ITF Women",sr:category:213
sr:competition:20860,"ITF Morocco 01A, Women Singles",sr:competition:20858,singles,women,"ITF Women",sr:category:213
sr:competition:20862,"ITF Morocco 01A, Women Doubles",sr:competition:20858,doubles,women,"ITF Women",sr:category:213
sr:competition:20866,"ITF Paraguay 01A, Women Singles",sr:competition:20864,singles,women,"ITF Women",sr:category:213
sr:competition:20868,"ITF Paraguay 01A, Women Doubles",sr:competition:20864,doubles,women,"ITF Women",sr:category:213
sr:competition:20872,"ITF Sweden 05A, Women Singles",sr:competition:20870,singles,women,"ITF Women",sr:category:213
sr:competition:20874,"ITF Sweden 05A, Women Doubles",sr:competition:20870,doubles,women,"ITF Women",sr:category:213
sr:competition:20878,"ITF Italy 33A, Women Singles",sr:competition:20876,singles,women,"ITF Women",sr:category:213
sr:competition:20880,"ITF Italy 33A, Women Doubles",sr:competition:20876,doubles,women,"ITF Women",sr:category:213
sr:competition:20884,"ITF Egypt 32A, Women Singles",sr:competition:20882,singles,women,"ITF Women",sr:category:213
sr:competition:20886,"ITF Egypt 32A, Women Doubles",sr:competition:20882,doubles,women,"ITF Women",sr:category:213
sr:competition:20890,"ITF Greece 07A, Women Singles",sr:competition:20888,singles,women,"ITF Women",sr:category:213
sr:competition:20892,"ITF Greece 07A, Women Doubles",sr:competition:20888,doubles,women,"ITF Women",sr:category:213
sr:competition:20896,"ITF Tunisia 33A, Women Singles",sr:competition:20894,singles,women,"ITF Women",sr:category:213
sr:competition:20898,"ITF Tunisia 33A, Women Doubles",sr:competition:20894,doubles,women,"ITF Women",sr:category:213
sr:competition:20902,"ITF Turkiye 38A, Women Singles",sr:competition:20900,singles,women,"ITF Women",sr:category:213
sr:competition:20904,"ITF Turkiye 38A, Women Doubles",sr:competition:20900,doubles,women,"ITF Women",sr:category:213
sr:competition:20942,"ITF Morocco 02A, Women Singles",sr:competition:20940,singles,women,"ITF Women",sr:category:213
sr:competition:20944,"ITF Morocco 02A, Women Doubles",sr:competition:20940,doubles,women,"ITF Women",sr:category:213
sr:competition:20948,"ITF Paraguay 02A, Women Singles",sr:competition:20946,singles,women,"ITF Women",sr:category:213
sr:competition:20950,"ITF Paraguay 02A, Women Doubles",sr:competition:20946,doubles,women,"ITF Women",sr:category:213
sr:competition:20956,"ITF Tunisia 03A, Women Singles",sr:competition:20954,singles,women,"ITF Women",sr:category:213
sr:competition:20958,"ITF Tunisia 03A, Women Doubles",sr:competition:20954,doubles,women,"ITF Women",sr:category:213
sr:competition:20962,"ITF Turkey 03A, Women Singles",sr:competition:20960,singles,women,"ITF Women",sr:category:213
sr:competition:20964,"ITF Turkey 03A, Women Doubles",sr:competition:20960,doubles,women,"ITF Women",sr:category:213
sr:competition:20968,"ITF China 18B, Women Singles",sr:competition:20966,singles,women,"ITF Women",sr:category:213
sr:competition:20970,"ITF China 18B, Women Doubles",sr:competition:20966,doubles,women,"ITF Women",sr:category:213
sr:competition:20974,"ITF Japan 14A, Women Singles",sr:competition:20972,singles,women,"ITF Women",sr:category:213
sr:competition:20976,"ITF Japan 14A, Women Doubles",sr:competition:20972,doubles,women,"ITF Women",sr:category:213
sr:competition:20980,"ITF USA 40A, Women Singles",sr:competition:20978,singles,women,"ITF Women",sr:category:213
sr:competition:20982,"ITF USA 40A, Women Doubles",sr:competition:20978,doubles,women,"ITF Women",sr:category:213
sr:competition:20986,"ITF Australia 08A, Women Singles",sr:competition:20984,singles,women,"ITF Women",sr:category:213
sr:competition:20988,"ITF Australia 08A, Women Doubles",sr:competition:20984,doubles,women,"ITF Women",sr:category:213
sr:competition:20992,"ITF Great Britain 16A, Women Singles",sr:competition:20990,singles,women,"ITF Women",sr:category:213
sr:competition:20994,"ITF Great Britain 16A, Women Doubles",sr:competition:20990,doubles,women,"ITF Women",sr:category:213
sr:competition:20998,"ITF India 03A, Women Singles",sr:competition:20996,singles,women,"ITF Women",sr:category:213
sr:competition:21000,"ITF India 03A, Women Doubles",sr:competition:20996,doubles,women,"ITF Women",sr:category:213
sr:competition:21028,"ITF Colombia 02A, Women Singles",,singles,women,"ITF Women",sr:category:213
sr:competition:21030,"ITF Colombia 02A, Women Doubles",sr:competition:21026,doubles,women,"ITF Women",sr:category:213
sr:competition:21040,"ITF Egypt 33A, Women Singles",sr:competition:21038,singles,women,"ITF Women",sr:category:213
sr:competition:21042,"ITF Egypt 33A, Women Doubles",sr:competition:21038,doubles,women,"ITF Women",sr:category:213
sr:competition:21052,"ITF Greece 08A, Women Singles",sr:competition:21050,singles,women,"ITF Women",sr:category:213
sr:competition:21054,"ITF Greece 08A, Women Doubles",sr:competition:21050,doubles,women,"ITF Women",sr:category:213
sr:competition:21064,"ITF Italy 34A, Women Doubles",sr:competition:21062,doubles,women,"ITF Women",sr:category:213
sr:competition:21066,"ITF Italy 34A, Women Singles",sr:competition:21062,singles,women,"ITF Women",sr:category:213
sr:competition:21082,"ITF Spain 20A, Women Singles",sr:competition:21080,singles,women,"ITF Women",sr:category:213
sr:competition:21084,"ITF Spain 20A, Women Doubles",sr:competition:21080,doubles,women,"ITF Women",sr:category:213
sr:competition:21088,"ITF Tunisia 34A, Women Singles",sr:competition:21086,singles,women,"ITF Women",sr:category:213
sr:competition:21090,"ITF Tunisia 34A, Women Doubles",sr:competition:21086,doubles,women,"ITF Women",sr:category:213
sr:competition:21094,"ITF Turkey 39A, Women Singles",sr:competition:21092,singles,women,"ITF Women",sr:category:213
sr:competition:21096,"ITF Turkey 39A, Women Doubles",sr:competition:21092,doubles,women,"ITF Women",sr:category:213
sr:competition:21128,"ITF Australia 03A, Women Singles",sr:competition:21126,singles,women,"ITF Women",sr:category:213
sr:competition:21130,"ITF Australia 03A, Women Doubles",sr:competition:21126,doubles,women,"ITF Women",sr:category:213
sr:competition:21134,"ITF Brazil 01A, Women Singles",sr:competition:21132,singles,women,"ITF Women",sr:category:213
sr:competition:21136,"ITF Brazil 01A, Women Doubles",sr:competition:21132,doubles,women,"ITF Women",sr:category:213
sr:competition:21140,"ITF Australia 01C, Women Singles",sr:competition:21138,singles,women,"ITF Women",sr:category:213
sr:competition:21142,"ITF Australia 01C, Women Doubles",sr:competition:21138,doubles,women,"ITF Women",sr:category:213
sr:competition:21146,"ITF China 03A, Women Singles",sr:competition:21144,singles,women,"ITF Women",sr:category:213
sr:competition:21148,"ITF China 03A, Women Doubles",sr:competition:21144,doubles,women,"ITF Women",sr:category:213
sr:competition:21152,"ITF France 04A, Women Singles",sr:competition:21150,singles,women,"ITF Women",sr:category:213
sr:competition:21154,"ITF France 04A, Women Doubles",sr:competition:21150,doubles,women,"ITF Women",sr:category:213
sr:competition:21176,"ITF Morocco 03A, Women Singles",sr:competition:21174,singles,women,"ITF Women",sr:category:213
sr:competition:21178,"ITF Morocco 03A, Women Doubles",sr:competition:21174,doubles,women,"ITF Women",sr:category:213
sr:competition:21182,"ITF USA 41A, Women Singles",sr:competition:21180,singles,women,"ITF Women",sr:category:213
sr:competition:21184,"ITF USA 41A, Women Doubles",sr:competition:21180,doubles,women,"ITF Women",sr:category:213
sr:competition:21190,"ITF Egypt 03A, Women Singles",sr:competition:21188,singles,women,"ITF Women",sr:category:213
sr:competition:21192,"ITF Egypt 03A, Women Doubles",sr:competition:21188,doubles,women,"ITF Women",sr:category:213
sr:competition:21196,"ITF Great Britain 01A, Women Singles",sr:competition:21194,singles,women,"ITF Women",sr:category:213
sr:competition:21198,"ITF Great Britain 01A, Women Doubles",sr:competition:21194,doubles,women,"ITF Women",sr:category:213
sr:competition:21202,"ITF Kazakhstan 02A, Women Singles",sr:competition:21200,singles,women,"ITF Women",sr:category:213
sr:competition:21204,"ITF Kazakhstan 02A, Women Doubles",sr:competition:21200,doubles,women,"ITF Women",sr:category:213
sr:competition:21214,"ITF Tunisia 04A, Women Singles",sr:competition:21212,singles,women,"ITF Women",sr:category:213
sr:competition:21216,"ITF Tunisia 04A, Women Doubles",sr:competition:21212,doubles,women,"ITF Women",sr:category:213
sr:competition:21220,"ITF Turkey 04A, Women Singles",sr:competition:21218,singles,women,"ITF Women",sr:category:213
sr:competition:21222,"ITF Turkey 04A, Women Doubles",sr:competition:21218,doubles,women,"ITF Women",sr:category:213
sr:competition:21226,"ITF Australia 02B, Women Singles",sr:competition:21224,singles,women,"ITF Women",sr:category:213
sr:competition:21228,"ITF Australia 02B, Women Doubles",,doubles,women,"ITF Women",sr:category:213
sr:competition:21232,"ITF Egypt 04A, Women Singles",sr:competition:21230,singles,women,"ITF Women",sr:category:213
sr:competition:21234,"ITF Egypt 04A, Women Doubles",sr:competition:21230,doubles,women,"ITF Women",sr:category:213
sr:competition:21238,"ITF Great Britain 06A, Women Singles",sr:competition:21236,singles,women,"ITF Women",sr:category:213
sr:competition:21240,"ITF Great Britain 06A, Women Doubles",sr:competition:21236,doubles,women,"ITF Women",sr:category:213
sr:competition:21244,"ITF Slovakia 01A, Women Singles",sr:competition:21242,singles,women,"ITF Women",sr:category:213
sr:competition:21246,"ITF Slovakia 01A, Women Doubles",sr:competition:21242,doubles,women,"ITF Women",sr:category:213
sr:competition:21252,"ITF Spain 01A, Women Singles",sr:competition:21250,singles,women,"ITF Women",sr:category:213
sr:competition:21254,"ITF Spain 01A, Women Doubles",sr:competition:21250,doubles,women,"ITF Women",sr:category:213
sr:competition:21258,"ITF Tunisia 05A, Women Singles",sr:competition:21256,singles,women,"ITF Women",sr:category:213
sr:competition:21260,"ITF Tunisia 05A, Women Doubles",sr:competition:21256,doubles,women,"ITF Women",sr:category:213
sr:competition:21264,"ITF Turkey 05A, Women Singles",sr:competition:21262,singles,women,"ITF Women",sr:category:213
sr:competition:21266,"ITF Turkey 05A, Women Doubles",sr:competition:21262,doubles,women,"ITF Women",sr:category:213
sr:competition:21270,"ITF Australia 01A, Women Singles",sr:competition:21268,singles,women,"ITF Women",sr:category:213
sr:competition:21272,"ITF Australia 01A, Women Doubles",sr:competition:21268,doubles,women,"ITF Women",sr:category:213
sr:competition:21276,"ITF Germany 02A, Women Singles",sr:competition:21274,singles,women,"ITF Women",sr:category:213
sr:competition:21278,"ITF Germany 02A, Women Doubles",sr:competition:21274,doubles,women,"ITF Women",sr:category:213
sr:competition:21282,"ITF USA 05A, Women Singles",sr:competition:21280,singles,women,"ITF Women",sr:category:213
sr:competition:21284,"ITF USA 05A, Women Doubles",sr:competition:21280,doubles,women,"ITF Women",sr:category:213
sr:competition:21294,"ITF China 01A, Women Singles",sr:competition:21292,singles,women,"ITF Women",sr:category:213
sr:competition:21296,"ITF China 01A, Women Doubles",sr:competition:21292,doubles,women,"ITF Women",sr:category:213
sr:competition:21324,"ITF Japan 13A, Women Singles",sr:competition:21322,singles,women,"ITF Women",sr:category:213
sr:competition:21326,"ITF Japan 13A, Women Doubles",sr:competition:21322,doubles,women,"ITF Women",sr:category:213
sr:competition:21330,"ITF Poland 07A, Women Singles",sr:competition:21328,singles,women,"ITF Women",sr:category:213
sr:competition:21332,"ITF Poland 07A, Women Doubles",sr:competition:21328,doubles,women,"ITF Women",sr:category:213
sr:competition:21338,"ITF Senegal 01A, Women Singles",sr:competition:21336,singles,women,"ITF Women",sr:category:213
sr:competition:21340,"ITF Senegal 01A, Women Doubles",sr:competition:21336,doubles,women,"ITF Women",sr:category:213
sr:competition:21362,"ITF Egypt 34A, Women Singles",sr:competition:21360,singles,women,"ITF Women",sr:category:213
sr:competition:21364,"ITF Egypt 34A, Women Doubles",sr:competition:21360,doubles,women,"ITF Women",sr:category:213
sr:competition:21368,"ITF Finland 03A, Women Singles",sr:competition:21366,singles,women,"ITF Women",sr:category:213
sr:competition:21370,"ITF Finland 03A, Women Doubles",sr:competition:21366,doubles,women,"ITF Women",sr:category:213
sr:competition:21374,"ITF Greece 09A, Women Singles",sr:competition:21372,singles,women,"ITF Women",sr:category:213
sr:competition:21376,"ITF Greece 09A, Women Doubles",sr:competition:21372,doubles,women,"ITF Women",sr:category:213
sr:competition:21380,"ITF Norway 01A, Women Singles",sr:competition:21378,singles,women,"ITF Women",sr:category:213
sr:competition:21382,"ITF Norway 01A, Women Doubles",sr:competition:21378,doubles,women,"ITF Women",sr:category:213
sr:competition:21388,"ITF Spain 21A, Women Singles",sr:competition:21386,singles,women,"ITF Women",sr:category:213
sr:competition:21390,"ITF Spain 21A, Women Doubles",sr:competition:21386,doubles,women,"ITF Women",sr:category:213
sr:competition:21394,"ITF Tunisia 35A, Women Singles",sr:competition:21392,singles,women,"ITF Women",sr:category:213
sr:competition:21396,"ITF Tunisia 35A, Women Doubles",sr:competition:21392,doubles,women,"ITF Women",sr:category:213
